4	82	13840000
4	83	13936600
4	84	14034400
4	85	14133400
4	86	14233600
4	87	14335000
4	88	14437600
4	89	14541400
4	90	14646400
4	91	14752600
4	92	14860000
4	93	14968600
4	94	15078400
4	95	15189400
4	96	15301600
4	97	15415000
4	98	15529600

5	0	0
5	1	0
5	2	12400
5	3	13400
5	4	14400
5	5	15471
5	6	19600
5	7	115000
5	8	121600
5	9	129400
5	10	138400
5	11	148600
5	12	160000
5	13	172600
5	14	186400
5	15	1101400
5	16	1117600
5	17	1135000
5	18	1153600
5	19	1173400
5	20	1194400
5	21	1216600
5	22	1240000
5	23	1264600
5	24	1290400
5	25	1317400
5	26	1345600
5	27	1375000
5	28	1405600
5	29	1437400
5	30	1470400
5	31	1504600
5	32	1540000
5	33	1576600
5	34	1614400
5	35	1653400
5	36	1693600
5	37	1735000
5	38	1777600
5	39	1821400
5	40	1866400
5	41	1912600
5	42	1960000
5	43	11008600
5	44	11058400
5	45	11109400
5	46	11161600
5	47	11215000
5	48	11269600
5	49	11325400
5	50	11382400
5	51	11440600
5	52	11500000
5	53	11560600
5	54	11622400
5	55	11685400
5	56	11749600
5	57	11815000
5	58	11881600
5	59	11949400
5	60	12018400
5	61	12088600
5	62	12160000
5	63	12232600
5	64	12306400
5	65	12381400
5	66	12457600
5	67	12535000
5	68	12613600
5	69	12693400
5	70	12774400
5	71	12856600
5	72	12940000
5	73	13024600
5	74	13110400
5	75	13197400
5	76	13285600
5	77	13375000
5	78	13465600
5	79	13557400
5	80	13650400
5	81	13744600
5	82	13840000
5	83	13936600
5	84	14034400
5	85	14133400
5	86	14233600
5	87	14335000
5	88	14437600
5	89	14541400
5	90	14646400
5	91	14752600
5	92	14860000
5	93	14968600
5	94	15078400
5	95	15189400
5	96	15301600
5	97	15415000
5	98	15529600

6	0	0
6	1	0
6	2	12400
6	3	13400
6	4	14400
6	5	15471
6	6	19600
6	7	115000
6	8	121600
6	9	129400
6	10	138400
6	11	148600
6	12	160000
6	13	172600
6	14	186400
6	15	1101400
6	16	1117600
6	17	1135000
6	18	1153600
6	19	1173400
6	20	1194400
6	21	1216600
6	22	1240000
6	23	1264600
6	24	1290400
6	25	1317400
6	26	1345600
6	27	1375000
6	28	1405600
6	29	1437400
6	30	1470400
6	31	1504600
6	32	1540000
6	33	1576600
6	34	1614400
6	35	1653400
6	36	1693600
6	37	1735000
6	38	1777600
6	39	1821400
6	40	1866400
6	41	1912600
6	42	1960000
6	43	11008600
6	44	11058400
6	45	11109400
6	46	11161600
6	47	11215000
6	48	11269600
6	49	11325400
6	50	11382400
6	51	11440600
6	52	11500000
6	53	11560600
6	54	11622400
6	55	11685400
6	56	11749600
6	57	11815000
6	58	11881600
6	59	11949400
6	60	12018400
6	61	12088600
6	62	12160000
6	63	12232600
6	64	12306400
6	65	12381400
6	66	12457600
6	67	12535000
6	68	12613600
6	69	12693400
6	70	12774400
6	71	12856600
6	72	12940000
6	73	13024600
6	74	13110400
6	75	13197400
6	76	13285600
6	77	13375000
6	78	13465600
6	79	13557400
6	80	13650400
6	81	13744600
6	82	13840000
6	83	13936600
6	84	14034400
6	85	14133400
6	86	14233600
6	87	14335000
6	88	14437600
6	89	14541400
6	90	14646400
6	91	14752600
6	92	14860000
6	93	14968600
6	94	15078400
6	95	15189400
6	96	15301600
6	97	15415000
6	98	15529600
