# Hades 아이콘과 서버팩 2개의 한글 이름을 맞댄 감사표.
# 5.99·혼든이 같은 이름이며 세 자료 모두 아이콘당 이름이 하나일 때만 `채택`한다.
# 구조·정렬·영문 이름은 Hades가 기준이고 서버팩은 한글 표시 후보로만 사용한다.
# 칸: 갈래 / 아이콘 / Hades 영문 / 5.99 한글 / 혼든 한글 / 판정

기술	111			노점개설	5.99 이름 없음/다중
기술	113			낚시(Lev1)	5.99 이름 없음/다중
기술	117			채집	5.99 이름 없음/다중
기술	118			라이트닝트랩(Lev1) | 라이트닝트랩(Lev2) | 라이트닝트랩(Lev3) | 저격준비	5.99 이름 없음/다중
기술	119			아머크래쉬(Lev1) | 아머크래쉬(Lev2) | 아머크래쉬(Lev3)	5.99 이름 없음/다중
마법	1		원소이해력		혼든 이름 없음/다중
마법	2		서버관리 | 서버관리2		5.99 이름 없음/다중
마법	3	Altar Lecture | Beothaich Lecture | Elements Lecture | Entreaties Lecture | Faerie Love Lecture | Gods Lecture | Graymayre Lecture | Guide Lecture | Woods Lecture | dall	딜루메니	딜루메니	Hades 영문 다중
마법	4			로카테오	5.99 이름 없음/다중
마법	5	beag cradh	렌토	렌토	채택
마법	6			성장(검투사) | 성장(궁수) | 성장(바드) | 성장(소환사) | 성장(조류) | 성장(파충류) | 성장(포유류) | 소환술1 | 소환술2 | 소환술3 | 소환술4 | 소환술5 | 소환술6 | 소환술7 | 제조	5.99 이름 없음/다중
마법	7	eisd creutair		센서스	5.99 이름 없음/다중
마법	8		리베라토	리베라룸 | 리베라토 | 리베라토(세트효과)	혼든 이름 없음/다중
마법	9	puinneag beatha		흡정신공	5.99 이름 없음/다중
마법	10	Hide | White Bat Stance	하이드	하이드	Hades 영문 다중
마법	11	ard naomh aite | beag naomh aite | mor naomh aite | naomh aite	안티매직 | 호르라마	호르라마	Hades 영문 다중
마법	13	Kelberoth Stance | creag neart			Hades 영문 다중
마법	14	Insult | Snort | Spit | Taunt			Hades 영문 다중
마법	15	dachaidh		아지토	5.99 이름 없음/다중
마법	16	Needle Trap | Stiletto Trap | beannaich | mor beannaich	명중률향상(Lev1) | 명중률향상(Lev2)	벨라르모 | 수페라벨라르모	Hades 영문 다중
마법	17	Blind Snare | Blind Trap | Great Blind Snare | Greater Blind Snare			Hades 영문 다중
마법	18	Gem Polishing			5.99 이름 없음/다중
마법	20	beag breisleich | breisleich | mor breisleich	콘푸지오		Hades 영문 다중
마법	21	beag ioc fein		쿠로토	5.99 이름 없음/다중
마법	22			쿠라노토	5.99 이름 없음/다중
마법	23	ao beag cradh		디렌토	5.99 이름 없음/다중
마법	24	ao puinsein		디베노모	5.99 이름 없음/다중
마법	25	ao dall	일루메나	일루메나	채택
마법	26	beag slan | fas spiorad | mor slan | slan			Hades 영문 다중
마법	27	beag nochd	장풍	장풍	채택
마법	28	beag ioc	쿠로	쿠로	채택
마법	29	ioc	쿠라노	쿠라노	채택
마법	30	mor ioc	쿠라노소	쿠라노소	채택
마법	31	ard ioc	수페라쿠라노	수페라쿠라노	채택
마법	32	beag ioc comlha	쿠러스	쿠러스	채택
마법	33	ioc comlha	쿠라누스	쿠라누스	채택
마법	34	mor ioc comlha	쿠라네라	쿠라네라	채택
마법	35	Great Poison Snare | Greater Poison Snare | Poison Snare | Poison Trap | beag puinsein | puinsein		베노미	Hades 영문 다중
마법	36	ard creag			5.99 이름 없음/다중
마법	38	Set Volley | Volley			Hades 영문 다중
마법	39		다라밀공	다라밀공 | 다라밀공(세트효과) | 원기옥	혼든 이름 없음/다중
마법	40	ard leasaich srad | beag leasaich srad | beag srad | leasaich srad | mor leasaich srad | srad		플라모	Hades 영문 다중
마법	41	mor srad			5.99 이름 없음/다중
마법	42	ard srad			5.99 이름 없음/다중
마법	43	ard leasaich athar | athar | beag athar | beag leasaich athar | leasaich athar | mor leasaich athar		아듀로	Hades 영문 다중
마법	44	mor athar			5.99 이름 없음/다중
마법	45	ard athar | deo searg | deo searg gar			Hades 영문 다중
마법	46	ard leasaich sal | beag leasaich sal | beag sal | leasaich sal | mor leasaich sal | sal	마레노	마레노	Hades 영문 다중
마법	47	mor sal	마레누스	마레누스	채택
마법	48	ard sal		마레네라	5.99 이름 없음/다중
마법	49	spion beathach			5.99 이름 없음/다중
마법	50	Great Sleep Snare | Greater Sleep Snare | Sleep Snare | Sleep Trap | suain		소루마	Hades 영문 다중
마법	51	ao suain	디소루마	디소루마	채택
마법	52	Bolt Trap | Coiled Bolt Trap | Maiden Trap | Spring Trap | fas deireas	에나르마	에나르마	Hades 영문 다중
마법	53	Draco Stance | Iron Skin | Wings of Protection | beag fas nadur | dion | fas nadur | mor dion | mor dion comlha | mor fas nadur	이모탈	금강불괴 | 이모탈	Hades 영문 다중
마법	54	asgall faileas | deireas faileas	리플렉토	리플렉토 | 반탄신공	Hades 영문 다중
마법	55	Mist		라이트닝무브 | 미종보법	5.99 이름 없음/다중
마법	57	ard leasaich creag | beag creag | beag leasaich creag | creag | leasaich creag | mor leasaich creag		테라미코	Hades 영문 다중
마법	58	mor creag			5.99 이름 없음/다중
마법	59	creag gar		테라미칼로	5.99 이름 없음/다중
마법	60	beag srad lamh			5.99 이름 없음/다중
마법	61	srad meall			5.99 이름 없음/다중
마법	62	srad gar		플라미칼로	5.99 이름 없음/다중
마법	63	beag sal lamh | sal lamh	수페라마레나		Hades 영문 다중
마법	64	sal meall			5.99 이름 없음/다중
마법	65	sal gar			5.99 이름 없음/다중
마법	66	athar lamh | beag athar lamh			Hades 영문 다중
마법	67	athar meall			5.99 이름 없음/다중
마법	68	athar gar	마네나로	마네나로 | 아듀랄로	혼든 이름 없음/다중
마법	69	beag creag lamh | creag lamh | srad lamh			Hades 영문 다중
마법	70	creag meall			5.99 이름 없음/다중
마법	71	deo saighead	홀리랜서 | 홀리볼트	홀리볼트	5.99 이름 없음/다중
마법	72	mor strioch bais	세멜리아	세멜리아	채택
마법	73	deo lamh | mor strioch bais lamh		아마게돈	Hades 영문 다중
마법	74	mor strioch bais meall		숨마스텔라	5.99 이름 없음/다중
마법	75	mor strioch pian gar	라그나로크	라그나로크	채택
마법	76			아들레스투	5.99 이름 없음/다중
마법	77	nuadhaich	엑스쿠라노	엑스쿠라노	채택
마법	78		엑스쿠라네라	엑스쿠라네라	두 팩 이름 불일치
마법	79	ao cradh		디바르도	5.99 이름 없음/다중
마법	80	ao mor cradh		디데프레카	5.99 이름 없음/다중
마법	81	ao ard cradh		디프라바	5.99 이름 없음/다중
마법	82	cradh	바르도	바르도	채택
마법	83	mor cradh	데프레코	데프레코	채택
마법	84	ard cradh	프라보	프라보	채택
마법	85		디나르콜리	디나르콜리	두 팩 이름 불일치
마법	86	Life Arrow | beothaichdeum	코마디아	코마디아	Hades 영문 다중
마법	88	Trance | ard seun | beag seun | mor seun | seun			Hades 영문 다중
마법	89			데스	5.99 이름 없음/다중
마법	90	beag pramh | pramh	나르콜리	나르콜룸 | 나르콜리 | 나르콜리(세트효과)	Hades 영문 다중
마법	91			실드	5.99 이름 없음/다중
마법	92			경신공	5.99 이름 없음/다중
마법	93	ard athar nadur | ard creag nadur | ard sal nadur | ard srad nadur | athar nadur | creag nadur | mor athar nadur | mor creag nadur | mor sal nadur | mor srad nadur | sal nadur | sonruich nadur | srad nadur			Hades 영문 다중
마법	94	Scorpion Stance | armachd | armachd fein	콜라마	철포삼 | 콜라마	Hades 영문 다중
마법	96	pian na dion			5.99 이름 없음/다중
마법	97	Roar			5.99 이름 없음/다중
마법	99		파워단련		혼든 이름 없음/다중
마법	102	ard puinneag spiorad | beag puinneag spiorad | mor puinneag spiorad | puinneag spiorad		리치마나	Hades 영문 다중
마법	105			함정찾기1	5.99 이름 없음/다중
마법	106			함정찾기2	5.99 이름 없음/다중
마법	107	Salvation	홀리쿠라네라		혼든 이름 없음/다중
마법	108		메테오	메테오 | 신의파멸	혼든 이름 없음/다중
마법	109		집중	집중	두 팩 이름 불일치
마법	111		침묵		혼든 이름 없음/다중
마법	113		매직프로텍션	매직프로텍션	두 팩 이름 불일치
마법	115		신성력강화	칸의축복	두 팩 이름 불일치
마법	116	Mana Ward		신의축복	5.99 이름 없음/다중
마법	118		자기보호	자기보호	두 팩 이름 불일치
마법	119	Inner Fire		속성강화	5.99 이름 없음/다중
마법	120	Gentle Touch			5.99 이름 없음/다중
마법	122	Wraith Touch	홀리드래곤	홀리드래곤	채택
마법	124	Cat's Hearing	세오의손길		혼든 이름 없음/다중
마법	125	Howl			5.99 이름 없음/다중
마법	128		회심(Lev1)		혼든 이름 없음/다중
마법	129		홀리쿠라노	GM홀리쿠라노 | 홀리쿠라노	혼든 이름 없음/다중
마법	131		하이더	하이더	두 팩 이름 불일치
마법	133			무영신공 | 어둠의각인	5.99 이름 없음/다중
마법	134		클레쉬스톰	플레쉬스톰	두 팩 이름 불일치
마법	135		퀘이크	퀘이크	두 팩 이름 불일치
마법	136			아이스블러스트	5.99 이름 없음/다중
마법	137			플레어	5.99 이름 없음/다중
마법	139			수페라에나르마	5.99 이름 없음/다중
마법	140			엑스벨라룸	5.99 이름 없음/다중
마법	142		마구찌르기		혼든 이름 없음/다중
마법	146	Cursed Tune 1 | Cursed Tune 10 | Cursed Tune 11 | Cursed Tune 12 | Cursed Tune 2 | Cursed Tune 3 | Cursed Tune 4 | Cursed Tune 5 | Cursed Tune 6 | Cursed Tune 7 | Cursed Tune 8 | Cursed Tune 9 | Regeneration 1 | Regeneration 10 | Regeneration 2 | Regeneration 3 | Regeneration 4 | Regeneration 5 | Regeneration 6 | Regeneration 7 | Regeneration 8 | Regeneration 9			Hades 영문 다중
마법	148			마나부스터 | 슈페이아움(Lev1) | 슈페이아움(Lev2) | 슈페이아움(Lev3) | 슈페이아움(Lev4)	5.99 이름 없음/다중
마법	149		델리스펠라스	델리스펠라스	두 팩 이름 불일치
마법	150	Counter Attack 1 | Counter Attack 10 | Counter Attack 11 | Counter Attack 2 | Counter Attack 3 | Counter Attack 4 | Counter Attack 5 | Counter Attack 6 | Counter Attack 7 | Counter Attack 8 | Counter Attack 9 | Disenchanter	속성강화		Hades 영문 다중
마법	151	Frost Arrow 1 | Frost Arrow 2 | Frost Arrow 3 | Frost Arrow 4 | Frost Arrow 5 | Frost Arrow 6 | Frost Arrow 7 | Frost Arrow 8 | Frost Arrow 9	포트리스	포트리스	Hades 영문 다중
마법	152			홀리쿠라네라(Lev1) | 홀리쿠라네라(Lev2) | 홀리쿠라네라(Lev3) | 홀리쿠라네라(Lev4)	5.99 이름 없음/다중
마법	153	Keeter 1 | Keeter 10 | Keeter 11 | Keeter 12 | Keeter 13 | Keeter 14 | Keeter 15 | Keeter 2 | Keeter 3 | Keeter 4 | Keeter 5 | Keeter 6 | Keeter 7 | Keeter 8 | Keeter 9			Hades 영문 다중
마법	154	Torch 1 | Torch 10 | Torch 11 | Torch 12 | Torch 13 | Torch 14 | Torch 15 | Torch 2 | Torch 3 | Torch 4 | Torch 5 | Torch 6 | Torch 7 | Torch 8 | Torch 9	화이라소환(Lev1) | 화이라소환(Lev2) | 화이라소환(Lev3)		Hades 영문 다중
마법	155	Mermaid 1 | Mermaid 10 | Mermaid 11 | Mermaid 12 | Mermaid 13 | Mermaid 14 | Mermaid 15 | Mermaid 2 | Mermaid 3 | Mermaid 4 | Mermaid 5 | Mermaid 6 | Mermaid 7 | Mermaid 8 | Mermaid 9			Hades 영문 다중
마법	156	Groo 1 | Groo 10 | Groo 11 | Groo 12 | Groo 13 | Groo 14 | Groo 15 | Groo 2 | Groo 3 | Groo 4 | Groo 5 | Groo 6 | Groo 7 | Groo 8 | Groo 9			Hades 영문 다중
마법	159	Star Arrow 1 | Star Arrow 10 | Star Arrow 11 | Star Arrow 2 | Star Arrow 3 | Star Arrow 4 | Star Arrow 5 | Star Arrow 6 | Star Arrow 7 | Star Arrow 8 | Star Arrow 9		Charge(Lev1) | Charge(Lev2) | Charge(Lev3) | Charge(Lev4)	Hades 영문 다중
마법	161	Shock Arrow			5.99 이름 없음/다중
마법	169		암살		혼든 이름 없음/다중
마법	170	Cold Blood | Cyclone | Hail of Feathers 1 | Hail of Feathers 10 | Hail of Feathers 2 | Hail of Feathers 3 | Hail of Feathers 4 | Hail of Feathers 5 | Hail of Feathers 6 | Hail of Feathers 7 | Hail of Feathers 8 | Hail of Feathers 9		깃털날리기(Lev1) | 깃털날리기(Lev2) | 깃털날리기(Lev3) | 깃털날리기(Lev4)	Hades 영문 다중
마법	173	Mud Wall			5.99 이름 없음/다중
마법	178	Bubble Block			5.99 이름 없음/다중
마법	180		메가홀리쿠라노 | 영자홀리쿠라노		5.99 이름 없음/다중
마법	181		리젠(Lev1)	리젠(Lev1) | 리젠(Lev2) | 리젠(Lev3) | 리젠(Lev4) | 홀리큐어	혼든 이름 없음/다중
마법	183	Feral Form | Fierce Feral Form | Master Feral Form | Wild Feral Form		늑대변신(Lev1) | 늑대변신(Lev2) | 늑대변신(Lev3) | 늑대변신(Master)	Hades 영문 다중
마법	184	Fierce Karura Form | Karura Form | Master Karura Form | Wild Karura Form		독수리변신(Lev1) | 독수리변신(Lev2) | 독수리변신(Lev3) | 독수리변신(Master)	Hades 영문 다중
마법	185	Fierce Komodas Form | Komodas Form | Master Komodas Form | Wild Komodas Form		엘리게이터변신(Lev1) | 엘리게이터변신(Lev2) | 엘리게이터변신(Lev3) | 엘리게이터변신(Master)	Hades 영문 다중
마법	186	Fiery Defender			5.99 이름 없음/다중
마법	190			렌티아	5.99 이름 없음/다중
마법	191			바르데아	5.99 이름 없음/다중
마법	192			데프레타	5.99 이름 없음/다중
마법	193			어각베라 | 프라베라	5.99 이름 없음/다중
마법	195			디렌타	5.99 이름 없음/다중
마법	196			디바르디아	5.99 이름 없음/다중
마법	197			디데프레타	5.99 이름 없음/다중
마법	198			디프라베라	5.99 이름 없음/다중
마법	199			홀리큐레스	5.99 이름 없음/다중
마법	201		디나르콜룸	디나르콜룸	두 팩 이름 불일치
마법	202			디소루메라	5.99 이름 없음/다중
마법	203		휴식	휴식	두 팩 이름 불일치
마법	209			회심의저격(Lev1) | 회심의저격(Lev2) | 회심의저격(Lev3)	5.99 이름 없음/다중
마법	211			세오의손길1 | 세오의손길2 | 세오의손길3 | 세오의손길4	5.99 이름 없음/다중
