# 5.99 서버팩에서 꺼내야 하는 맵 파일
#
# 출처: 5.99 서버팩.zip (3,270 엔트리) — 텍스트만 꺼내 두어 바이너리가 없다.
# 팩은 맵 807개를 선언하지만 파일은 521개다 (같은 방을 여러 곳이 돌려 쓴다).
# 합계 예상 8.4MB. CP949 그대로 풀어야 폴더 이름이 안 깨진다.
#
# 칸: <zip 안 경로>\t<기대 바이트>\t<이 파일을 쓰는 맵 수>\t<쓰는 맵 이름들>
# 기대 바이트 = 너비 x 높이 x 6. 안 맞으면 서버가 이름을 대고 거른다.
#
# 다시 만들기: 이 표는 data/server-packs/extracted/5.99-server/maps.json 에서 나온다.

db/maps/default/maps/lod2121.map	60000	2	리파이너의던전14층, 광산14층
db/maps/default/maps/lod2130.map	60000	2	리파이너의던전15층, 광산15층
db/maps/default/maps/lod2137.map	60000	2	리파이너의던전16층, 광산16층
db/maps/default/maps/lod25.map	15000	1	지하묘지25층
db/maps/default/maps/lod250.map	48600	1	개미굴3층
db/maps/default/maps/lod2500.map	1536	1	지하묘지대기실
db/maps/default/maps/lod252.map	15000	1	개미굴2층
db/maps/default/maps/lod253.map	29400	2	개미굴1층, 개미굴4층
db/maps/default/maps/lod2649.map	1350	1	노바무기점
db/maps/default/maps/lod2650.map	1350	1	노바방어구점
db/maps/default/maps/lod2651.map	2400	5	미용실, 노바미용실, 용병대기실, 미용실2, 로톤미용실
db/maps/default/maps/lod2652.map	1350	4	노바고급의류점, 노바성인용품점, 노바펫상점, 노비스상점1
db/maps/default/maps/lod3.map	15000	1	지하묘지3층
db/maps/default/maps/lod30.map	15000	1	지하묘지30층
db/maps/default/maps/lod3001.map	60000	1	리파이너의함정1
db/maps/default/maps/lod3002.map	60000	1	리파이너의함정2
db/maps/default/maps/lod3003.map	60000	1	리파이너의함정3
db/maps/default/maps/lod3005.map	60000	1	리파이너의함정4
db/maps/default/maps/lod3031.map	15000	2	던전보스방, 승급던전대기실
db/maps/default/maps/lod3032.map	29400	1	승급던전 1층
db/maps/default/maps/lod3047.map	29400	1	승급던전 2층
db/maps/default/maps/lod3048.map	24000	1	승급던전 3층
db/maps/default/maps/lod3049.map	21600	1	승급던전 4층
db/maps/default/maps/lod3050.map	5400	1	승급던전 5다리
db/maps/default/maps/lod3051.map	5400	1	승급던전 5층
db/maps/default/maps/lod3053.map	15000	1	승급던전 6층
db/maps/default/maps/lod3054.map	15000	1	승급던전 7층
db/maps/default/maps/lod3055.map	60000	1	승급던전 8층
db/maps/default/maps/lod3208.map	60000	1	노바마을
db/maps/default/maps/lod3251.map	1536	4	이아네집, 승급사냥터대기실, 하데스네집, 사냥터워프
db/maps/default/maps/lod3255.map	1536	1	미팅룸
db/maps/default/maps/lod3690.map	15000	1	블랙오피온의굴29층
db/maps/default/maps/lod3691.map	38400	1	블랙오피온의굴30층
db/maps/default/maps/lod3710.map	15000	1	해안가 1
db/maps/default/maps/lod3712.map	15000	1	해안가 2
db/maps/default/maps/lod3713.map	3750	5	집털 1-1, 집털 1-2, 집털 1-3, 집털 1-4, 해안가 3
db/maps/default/maps/lod3714.map	15000	1	해안가 4
db/maps/default/maps/lod3716.map	3750	2	집털 1-5, 해안가 5
db/maps/default/maps/lod3717.map	15000	1	해안가 6
db/maps/default/maps/lod3719.map	15000	1	해안가 7
db/maps/default/maps/lod3720.map	15000	1	해안가 8
db/maps/default/maps/lod3815.map	15000	1	쉼터
db/maps/default/maps/lod4012.map	2400	1	루그방
db/maps/default/maps/lod403.map	864	1	가상계1
db/maps/default/maps/lod4110.map	12600	2	축구장, 축구장야배
db/maps/default/maps/lod4112.map	12600	1	축구장사냥터1
db/maps/default/maps/lod4113.map	12600	1	축구장사냥터2
db/maps/default/maps/lod4114.map	12600	1	축구장사냥터3
db/maps/default/maps/lod4115.map	12600	1	축구장사냥터4
db/maps/default/maps/lod4116.map	12600	1	축구장사냥터5
db/maps/default/maps/lod4201.map	5400	1	감옥
db/maps/default/maps/lod4301.map	29400	3	레드오피온의굴 1층, 블루오피온의굴 1층, 브론즈오피온의굴 1층
db/maps/default/maps/lod4302.map	38400	3	레드오피온의굴 2층, 블루오피온의굴 2층, 브론즈오피온의굴 2층
db/maps/default/maps/lod4303.map	15000	3	레드오피온의굴 3층, 블루오피온의굴 3층, 브론즈오피온의굴 3층
db/maps/default/maps/lod4304.map	15000	3	레드오피온의굴 4층, 블루오피온의굴 4층, 브론즈오피온의굴 4층
db/maps/default/maps/lod4305.map	29400	3	레드오피온의굴 5층, 블루오피온의굴 5층, 브론즈오피온의굴 5층
db/maps/default/maps/lod4306.map	38400	3	레드오피온의굴 6층, 블루오피온의굴 6층, 브론즈오피온의굴 6층
db/maps/default/maps/lod4307.map	29400	3	레드오피온의굴 7층, 블루오피온의굴 7층, 브론즈오피온의굴 7층
db/maps/default/maps/lod4308.map	21600	3	레드오피온의굴 8층, 블루오피온의굴 8층, 브론즈오피온의굴 8층
db/maps/default/maps/lod4309.map	29400	3	레드오피온의굴 9층, 블루오피온의굴 9층, 브론즈오피온의굴 9층
db/maps/default/maps/lod4310.map	38400	3	레드오피온의굴 10층, 블루오피온의굴 10층, 브론즈오피온의굴 10층
db/maps/default/maps/lod4311.map	60000	3	레드오피온의굴 11층, 블루오피온의굴 11층, 브론즈오피온의굴 11층
db/maps/default/maps/lod4312.map	38400	3	레드오피온의굴 12층, 블루오피온의굴 12층, 브론즈오피온의굴 12층
db/maps/default/maps/lod4322.map	60000	3	레드오피온의굴 13층, 블루오피온의굴 13층, 브론즈오피온의굴 13층
db/maps/default/maps/lod4323.map	38400	3	레드오피온의굴 14층, 블루오피온의굴 14층, 브론즈오피온의굴 14층
db/maps/default/maps/lod4324.map	29400	3	레드오피온의굴 15층, 블루오피온의굴 15층, 브론즈오피온의굴 15층
db/maps/default/maps/lod4326.map	15000	3	레드오피온의굴 16층, 블루오피온의굴 16층, 브론즈오피온의굴 16층
db/maps/default/maps/lod4327.map	38400	3	레드오피온의굴 17층, 블루오피온의굴 17층, 브론즈오피온의굴 17층
db/maps/default/maps/lod4328.map	29400	3	레드오피온의굴 18층, 블루오피온의굴 18층, 브론즈오피온의굴 18층
db/maps/default/maps/lod4329.map	38400	3	레드오피온의굴 19층, 블루오피온의굴 19층, 브론즈오피온의굴 19층
db/maps/default/maps/lod4330.map	15000	3	레드오피온의굴 20층, 블루오피온의굴 20층, 브론즈오피온의굴 20층
db/maps/default/maps/lod4331.map	60000	3	레드오피온의굴 21층, 블루오피온의굴 21층, 브론즈오피온의굴 21층
db/maps/default/maps/lod4332.map	29400	3	레드오피온의굴 22층, 블루오피온의굴 22층, 브론즈오피온의굴 22층
db/maps/default/maps/lod4612.map	4800	1	숲오솔길
db/maps/default/maps/lod4613.map	600	1	숲오솔길대기실
db/maps/default/maps/lod4615.map	2400	1	포테의숲보스존
db/maps/default/maps/lod465.map	5400	2	뮤레칸의방, 마족의성
db/maps/default/maps/lod598.map	15000	5	아벨성, 악마성, 뤼케시온성, 퀘스트뤼케시온성, 홀리루딘길드성
db/maps/default/maps/lod6.map	15000	1	지하묘지6층
db/maps/default/maps/lod6542.map	9000	1	블팜함선
db/maps/default/maps/lod6543.map	6000	1	블팜함선내부
db/maps/default/maps/lod6544.map	2400	1	블팜함선선실5
db/maps/default/maps/lod6545.map	1350	1	블팜함선선실6
db/maps/default/maps/lod6546.map	1350	1	블팜함선선실7
db/maps/default/maps/lod6547.map	2400	1	블팜함선선실1
db/maps/default/maps/lod6548.map	2400	1	블팜함선선실2
db/maps/default/maps/lod6549.map	1350	1	블팜함선선장실
db/maps/default/maps/lod6550.map	3750	1	블팜함선선실3
db/maps/default/maps/lod6551.map	9600	1	블팜함선선실4
db/maps/default/maps/lod6552.map	9600	1	블팜함선선실8
db/maps/default/maps/lod6613.map	15000	1	포테의숲1존
db/maps/default/maps/lod6614.map	15000	2	이아의숲, 포테의숲2존
db/maps/default/maps/lod6617.map	29400	1	포테의숲3존
db/maps/default/maps/lod6618.map	11562	1	포테의숲4존
db/maps/default/maps/lod6619.map	5400	1	포테의숲5존
db/maps/default/maps/lod6620.map	8928	1	포테의숲6존
db/maps/default/maps/lod667.map	60000	1	홀리루딘성
db/maps/default/maps/lod6700.map	29400	1	노비스1
db/maps/default/maps/lod6701.map	15000	1	노비스사냥터1
db/maps/default/maps/lod6703.map	9600	1	노비스던전1
db/maps/default/maps/lod7000.map	1536	2	결계대기실, 결계2대기실
db/maps/default/maps/lod7005.map	1350	1	결계보스방
db/maps/default/maps/lod7012.map	9600	1	하데스
db/maps/default/maps/lod8.map	15000	1	지하묘지8층
db/maps/default/maps/lod994.map	2400	1	노바의집
db/maps/hoyen/maps/lod504.map	60000	1	호엔마을
db/maps/mileth/maps/lod127.map	1350	1	밀레스시약상점
db/maps/mileth/maps/lod128.map	1350	1	밀레스우체국
db/maps/mileth/maps/lod129.map	1350	4	아벨음식점, 밀레스음식점, 로톤음식점, 수오미음식점
db/maps/mileth/maps/lod130.map	1350	2	밀레스리콜상점, 로톤장비상점
db/maps/mileth/maps/lod132.map	1350	2	밀레스무기점, 수오미무기점
db/maps/mileth/maps/lod133.map	864	2	밀레스방어구점, 수오미방어구점
db/maps/mileth/maps/lod134.map	1350	4	아벨주점, 밀레스주점, 로톤주점, 수오미주점
db/maps/mileth/maps/lod135.map	2400	1	밀레스은행
db/maps/mileth/maps/lod136.map	2400	5	밀레스여관, 로톤여관, 루어스여관, 타고르여관, 홀리루딘성여관
db/maps/mileth/maps/lod137.map	2700	2	밀레스교회, 타고르교회
db/maps/mileth/maps/lod186.map	1014	1	세토아신전
db/maps/mileth/maps/lod206.map	5400	1	신들의세계
db/maps/mileth/maps/lod211.map	1014	1	칸신전
db/maps/mileth/maps/lod212.map	1014	1	로오신전
db/maps/mileth/maps/lod213.map	1014	1	세오신전
db/maps/mileth/maps/lod393.map	864	1	밀레스신전
db/maps/mileth/maps/lod401.map	1350	2	밀레스특수스킬의집, 로톤미션의집
db/maps/mileth/maps/lod500.map	60000	1	밀레스마을
db/maps/mileth/maps/lod717.map	864	2	밀레스훈련소, 로톤사범의집
db/maps/mine/maps/lod666.map	60000	1	마인마을
db/maps/mine/maps/lod6800.map	5400	2	광산A, 승급광산A
db/maps/piet/maps/lod148.map	2400	1	피에트은행
db/maps/piet/maps/lod149.map	1350	1	피에트주점
db/maps/piet/maps/lod150.map	2400	2	피에트여관, 수오미여관
db/maps/piet/maps/lod161.map	1350	1	피에트시약상점
db/maps/piet/maps/lod162.map	1350	1	피에트음식점
db/maps/piet/maps/lod163.map	864	1	피에트방어구점
db/maps/piet/maps/lod164.map	1350	1	피에트리콜상점
db/maps/piet/maps/lod165.map	1350	1	피에트무기점
db/maps/piet/maps/lod501.map	29400	1	피에트마을
db/maps/rotone/maps/lod665.map	60000	1	로톤마을
db/maps/roues/maps/lod664.map	60000	2	루어스마을, 루어스필드
db/maps/rucesion/maps/lod132.map	1350	1	뤼케시온무기점
db/maps/rucesion/maps/lod133.map	864	1	뤼케시온방어구점
db/maps/rucesion/maps/lod135.map	2400	2	로톤은행, 뤼케시온은행
db/maps/rucesion/maps/lod136.map	2400	2	뤼케시온여관, 용병캠프
db/maps/rucesion/maps/lod164.map	1350	2	루어스리콜상점, 뤼케시온리콜상점
db/maps/rucesion/maps/lod505.map	15000	2	뤼케시온마을, 뤼케시온필드
db/maps/rucesionfield/maps/lod132.map	1350	1	뤼케시온무기점field
db/maps/rucesionfield/maps/lod133.map	864	1	뤼케시온방어구점field
db/maps/rucesionfield/maps/lod135.map	2400	1	뤼케시온은행field
db/maps/rucesionfield/maps/lod136.map	2400	1	뤼케시온여관field
db/maps/rucesionfield/maps/lod164.map	1350	1	뤼케시온field대기실
db/maps/rucesionfield/maps/lod505.map	15000	1	뤼케시온필드
db/maps/suomi/maps/lod503.map	60000	1	수오미마을
db/maps/tagore/maps/lod662.map	60000	1	타고르마을
db/maps/undine/maps/lod504.map	60000	1	운디네마을
db/maps/길드성/maps/lod3209.map	16254	1	아벨길드성-외곽
db/maps/길드성/maps/lod3210.map	5046	1	아벨길드성-1층로비
db/maps/노비스마을/maps/lod4644.map	29400	1	노비스마을
db/maps/노비스마을/maps/lod4645.map	2700	1	노비스민가1
db/maps/노비스마을/maps/lod4646.map	2400	1	노비스잡화상점
db/maps/노비스마을/maps/lod4647.map	2400	1	노비스무기방어구상점
db/maps/노비스마을/maps/lod4648.map	1560	1	노비스민가2
db/maps/노비스마을/maps/lod4649.map	2400	1	노비스주점
db/maps/노비스마을/maps/lod4650.map	2400	1	노비스마을식당
db/maps/노비스마을/maps/lod4651.map	15000	1	노비스평원B
db/maps/노비스마을/maps/lod4652.map	15000	1	노비스평원A
db/maps/노비스마을/maps/lod4653.map	9600	1	노비스지하던전A1
db/maps/노비스마을/maps/lod4654.map	9600	1	노비스지하던전A2
db/maps/노비스마을/maps/lod4655.map	9600	1	노비스지하던전B1
db/maps/노비스마을/maps/lod4656.map	9600	1	노비스지하던전B2
db/maps/노비스마을/maps/lod4657.map	9600	1	노비스지하던전C2
db/maps/노비스마을/maps/lod4658.map	9600	1	노비스지하던전C1
db/maps/노비스마을/maps/lod4659.map	9600	1	노비스지하던전C3
db/maps/노비스마을/maps/lod4660.map	9600	1	노비스지하던전B3
db/maps/노비스마을/maps/lod4661.map	9600	1	노비스지하던전A3
db/maps/노비스마을/maps/lod4662.map	2520	1	노비스지하동굴A
db/maps/노비스마을/maps/lod4663.map	2640	1	노비스지하동굴B
db/maps/노비스마을/maps/lod4664.map	1386	1	노비스지하동굴C
db/maps/노비스마을/maps/lod4665.map	3300	1	노비스지하동굴D
db/maps/노비스마을/maps/lod4666.map	864	1	연습장
db/maps/놀이동산/maps/lod7110.map	38400	1	놀이동산
db/maps/놀이동산/maps/lod7111.map	38400	1	놀이동산1
db/maps/놀이동산/maps/lod7200.map	5400	1	놀이동산입구
db/maps/드라큐라백작의성/maps/lod1.map	5580	1	드라큐라백작의성동1
db/maps/드라큐라백작의성/maps/lod10.map	5580	1	드라큐라백작의성동10
db/maps/드라큐라백작의성/maps/lod100.map	5580	1	드라큐라백작의성서1
db/maps/드라큐라백작의성/maps/lod1000.map	3744	1	드라큐라백작의성응접실1
db/maps/드라큐라백작의성/maps/lod1001.map	15000	1	드라큐라백작의 성
db/maps/드라큐라백작의성/maps/lod102.map	5580	1	드라큐라백작의성서2
db/maps/드라큐라백작의성/maps/lod103.map	5580	1	드라큐라백작의성서3
db/maps/드라큐라백작의성/maps/lod104.map	5580	1	드라큐라백작의성서4
db/maps/드라큐라백작의성/maps/lod105.map	5580	1	드라큐라백작의성서5
db/maps/드라큐라백작의성/maps/lod106.map	5580	1	드라큐라백작의성서6
db/maps/드라큐라백작의성/maps/lod107.map	5580	1	드라큐라백작의성서7
db/maps/드라큐라백작의성/maps/lod108.map	5580	1	드라큐라백작의성서8
db/maps/드라큐라백작의성/maps/lod109.map	5580	1	드라큐라백작의성서9
db/maps/드라큐라백작의성/maps/lod11.map	5580	1	드라큐라백작의성동11
db/maps/드라큐라백작의성/maps/lod110.map	5580	1	드라큐라백작의성서10
db/maps/드라큐라백작의성/maps/lod111.map	5580	1	드라큐라백작의성서11
db/maps/드라큐라백작의성/maps/lod112.map	5580	1	드라큐라백작의성서12
db/maps/드라큐라백작의성/maps/lod113.map	5580	1	드라큐라백작의성서13
db/maps/드라큐라백작의성/maps/lod114.map	5580	1	드라큐라백작의성서14
db/maps/드라큐라백작의성/maps/lod115.map	5580	1	드라큐라백작의성서15
db/maps/드라큐라백작의성/maps/lod116.map	5580	1	드라큐라백작의성서16
db/maps/드라큐라백작의성/maps/lod117.map	5580	1	블러드백작의결계
db/maps/드라큐라백작의성/maps/lod12.map	5580	1	드라큐라백작의성동12
db/maps/드라큐라백작의성/maps/lod13.map	5580	1	드라큐라백작의성동13
db/maps/드라큐라백작의성/maps/lod14.map	5580	1	드라큐라백작의성동14
db/maps/드라큐라백작의성/maps/lod15.map	5580	1	드라큐라백작의성동15
db/maps/드라큐라백작의성/maps/lod16.map	5580	1	드라큐라백작의성동16
db/maps/드라큐라백작의성/maps/lod2.map	5580	1	드라큐라백작의성동2
db/maps/드라큐라백작의성/maps/lod2000.map	5580	1	드라큐라백작의성응접실2
db/maps/드라큐라백작의성/maps/lod3.map	5580	1	드라큐라백작의성동3
db/maps/드라큐라백작의성/maps/lod4.map	5580	1	드라큐라백작의성동4
db/maps/드라큐라백작의성/maps/lod5.map	5580	1	드라큐라백작의성동5
db/maps/드라큐라백작의성/maps/lod55.map	1008	1	별장서쪽지하복도
db/maps/드라큐라백작의성/maps/lod56.map	1008	1	별장동쪽지하복도
db/maps/드라큐라백작의성/maps/lod6.map	5580	1	드라큐라백작의성동6
db/maps/드라큐라백작의성/maps/lod7.map	5580	1	드라큐라백작의성동7
db/maps/드라큐라백작의성/maps/lod8.map	5580	1	드라큐라백작의성동8
db/maps/드라큐라백작의성/maps/lod9.map	5580	1	드라큐라백작의성동9
db/maps/루어스성/maps/lod0001.map	1536	1	루어스성1층홀
db/maps/루어스성/maps/lod0002.map	1536	1	루어스성1층복도
db/maps/루어스성/maps/lod0003.map	600	1	루어스성1층식당
db/maps/루어스성/maps/lod0004.map	600	1	루어스성1층침실
db/maps/루어스성/maps/lod0005.map	600	1	루어스성1층무기고
db/maps/루어스성/maps/lod0006.map	1800	1	루어스성지하감옥
db/maps/루어스성/maps/lod0007.map	990	1	루어스성2층복도
db/maps/루어스성/maps/lod0008.map	600	1	루어스성2층빈방1
db/maps/루어스성/maps/lod0009.map	2400	1	길드마스터의방
db/maps/루어스성/maps/lod0010.map	1536	1	루어스성2층식당
db/maps/루어스성/maps/lod0011.map	600	1	루어스성2층바
db/maps/루어스성/maps/lod0012.map	600	1	루어스성2층침실
db/maps/루어스성/maps/lod0013.map	600	1	루어스성2층무기고
db/maps/루어스성/maps/lod0014.map	1536	1	루어스성2층홀
db/maps/루어스성/maps/lod0015.map	1536	1	루어스성3층집무실
db/maps/루어스성/maps/lod0016.map	600	1	루어스성3층복도
db/maps/루어스성/maps/lod0017.map	600	1	루어스성3층마법방
db/maps/루어스성/maps/lod0018.map	600	1	루어스성3층책방
db/maps/뤼케해안/maps/lod0001.map	15000	1	뤼케시온해안대기실
db/maps/뤼케해안/maps/lod0002.map	15000	1	뤼케시온해안1-A
db/maps/뤼케해안/maps/lod0003.map	15000	1	뤼케시온해안2-A
db/maps/뤼케해안/maps/lod0004.map	15000	1	뤼케시온해안3-A
db/maps/뤼케해안/maps/lod0005.map	15000	1	뤼케시온해안4-A
db/maps/뤼케해안/maps/lod0006.map	15000	1	뤼케시온해안1-B
db/maps/뤼케해안/maps/lod0007.map	15000	1	뤼케시온해안2-B
db/maps/뤼케해안/maps/lod0008.map	15000	1	뤼케시온해안3-B
db/maps/뤼케해안/maps/lod0009.map	15000	1	뤼케시온해안4-B
db/maps/뤼케해안/maps/lod0010.map	15000	1	뤼케시온해안2-C
db/maps/뤼케해안/maps/lod0011.map	15000	1	뤼케시온해안3-C
db/maps/뤼케해안/maps/lod0012.map	15000	1	뤼케시온해안4-C
db/maps/메카닉/maps/lod8065.map	2400	1	루프의캠프
db/maps/메카닉/maps/lod8066.map	15000	2	메카닉A구역-1, 메카닉D구역-1
db/maps/메카닉/maps/lod8067.map	15000	4	메카닉B구역-1, 메카닉C구역-1, 메카닉E구역-1, 메카닉F구역-1
db/maps/메카닉/maps/lod8068.map	15000	3	메카닉B구역-2, 메카닉C구역-2, 메카닉E구역-2
db/maps/메카닉/maps/lod8069.map	15000	3	메카닉B구역-3, 메카닉C구역-3, 메카닉E구역-3
db/maps/뮤레칸의역습/maps/lod500.map	60000	1	뮤레칸의역습::밀레스
db/maps/베크나탑/maps/lod6041.map	21600	1	베크나탑입구
db/maps/베크나탑/maps/lod6042.map	156000	1	베크나탑미로7
db/maps/베크나탑/maps/lod6045.map	156000	1	베크나탑미로3
db/maps/베크나탑/maps/lod6051.map	156000	1	베크나탑미로5
db/maps/베크나탑/maps/lod6052.map	156000	1	베크나탑미로6
db/maps/베크나탑/maps/lod6053.map	156000	1	베크나탑미로1
db/maps/베크나탑/maps/lod6054.map	156000	1	베크나탑미로2
db/maps/베크나탑/maps/lod6056.map	156000	1	베크나탑미로4
db/maps/베크나탑/maps/lod6400.map	3750	1	베크나탑미로대기실
db/maps/서쪽대륙/maps/lod10265.map	60000	1	알세이드스-화론마을
db/maps/서쪽대륙/maps/lod10266.map	5460	1	여관-금화장
db/maps/서쪽대륙/maps/lod10267.map	1200	1	화론-민가1
db/maps/서쪽대륙/maps/lod10268.map	1734	1	화론-민가2
db/maps/서쪽대륙/maps/lod10270.map	1350	1	화론-조리장
db/maps/서쪽대륙/maps/lod10271.map	1734	1	무기점-연무관
db/maps/서쪽대륙/maps/lod10272.map	1734	1	시약점-상약국
db/maps/서쪽대륙/maps/lod10273.map	1734	1	포목점-천의방
db/maps/서쪽대륙/maps/lod10274.map	1734	1	메데니아뱅크-화론지점
db/maps/서쪽대륙/maps/lod10282.map	2400	1	화론-민가3
db/maps/서쪽대륙/maps/lod10285.map	1734	1	흉가지하
db/maps/서쪽대륙/maps/lod10287.map	7830	2	흉가1층, 흉가2층
db/maps/서쪽대륙/maps/lod10290.map	1200	2	흉가1층-방2, 흉가1층-방3
db/maps/서쪽대륙/maps/lod10291.map	1020	2	흉가1층-방1, 흉가1층-방4
db/maps/서쪽대륙/maps/lod10292.map	1020	1	흉가1층-방5
db/maps/서쪽대륙/maps/lod10293.map	7830	1	흉가2층
