# 팩 맵 → Hades 전역 번호. 신원은 (출처, 이름, 맵파일) 이고 팩 번호는 쓰지 않는다.
# 1~99999 는 Hades 것이라 100000 부터 매긴다.
# 이름이 겹치는 맵은 서버 이름 자체를 번호로 갈랐다 — 서버가 Name 으로 파일을 쓰기 때문이다.
# 칸: 출처 / 팩이름 / 새번호 / 맵파일 / 서버이름

maps/abel/abel.txt	아벨성식당	100036	db/maps/default/maps/lod120.map	아벨성식당
maps/abel/abel.txt	아벨알현실	100037	db/maps/default/maps/lod115.map	아벨알현실
maps/abel/abel.txt	아벨여관	100038	db/maps/abel/maps/lod136.map	아벨여관
maps/abel/abel.txt	아벨은행	100039	db/maps/abel/maps/lod1968.map	아벨은행
maps/abel/abel.txt	아벨음식점	100040	db/maps/mileth/maps/lod129.map	아벨음식점
maps/abel/abel.txt	아벨주점	100041	db/maps/mileth/maps/lod134.map	아벨주점
maps/abel/abel.txt	아벨퀘스트상점	100042	db/maps/abel/maps/lod164.map	아벨퀘스트상점
maps/abel/abel.txt	아벨특수스킬의집	100043	db/maps/abel/maps/lod164.map	아벨특수스킬의집
maps/abelfield/abelfield.txt	아벨필드	100044	db/maps/abelfield/maps/lod502.map	아벨필드
maps/default/default.txt	OX퀴즈장	100045	db/maps/default/maps/lod1701.map	OX퀴즈장
maps/default/default.txt	가상계	100046	db/maps/default/maps/lod1200.map	가상계
maps/default/default.txt	가상계1	100047	db/maps/default/maps/lod403.map	가상계1
maps/default/default.txt	가상계A	100048	db/maps/default/maps/lod1201.map	가상계A
maps/default/default.txt	감옥	100049	db/maps/default/maps/lod4201.map	감옥
maps/default/default.txt	개미굴1층	100050	db/maps/default/maps/lod253.map	개미굴1층
maps/default/default.txt	개미굴2층	100051	db/maps/default/maps/lod252.map	개미굴2층
maps/default/default.txt	개미굴3층	100052	db/maps/default/maps/lod250.map	개미굴3층
maps/default/default.txt	개미굴4층	100053	db/maps/default/maps/lod253.map	개미굴4층
maps/default/default.txt	개미굴대기실	100054	db/maps/default/maps/lod185.map	개미굴대기실
maps/default/default.txt	격수사범의집	100055	db/maps/default/maps/lod1242.map	격수사범의집
maps/default/default.txt	결계보스방	100056	db/maps/default/maps/lod7005.map	결계보스방
maps/default/default.txt	광산11층	100057	db/maps/default/maps/lod2114.map	광산11층
maps/default/default.txt	광산12층	100058	db/maps/default/maps/lod2119.map	광산12층
maps/default/default.txt	광산13층	100059	db/maps/default/maps/lod2120.map	광산13층
maps/default/default.txt	광산14층	100060	db/maps/default/maps/lod2121.map	광산14층
maps/default/default.txt	광산15층	100061	db/maps/default/maps/lod2130.map	광산15층
maps/default/default.txt	광산16층	100062	db/maps/default/maps/lod2137.map	광산16층
maps/default/default.txt	광산1층	100063	db/maps/default/maps/lod2102.map	광산1층
maps/default/default.txt	광산2층	100064	db/maps/default/maps/lod2103.map	광산2층
maps/default/default.txt	광산3층	100065	db/maps/default/maps/lod2104.map	광산3층
maps/default/default.txt	광산4층	100066	db/maps/default/maps/lod2105.map	광산4층
maps/default/default.txt	광산5층	100067	db/maps/default/maps/lod2106.map	광산5층
maps/default/default.txt	광산6층	100068	db/maps/default/maps/lod2112.map	광산6층
maps/default/default.txt	광산7층	100069	db/maps/default/maps/lod2107.map	광산7층
maps/default/default.txt	광산대기실	100070	db/maps/default/maps/lod2101.map	광산대기실
maps/default/default.txt	기초1	100071	db/maps/default/maps/lod1240.map	기초1
maps/default/default.txt	기초2	100072	db/maps/default/maps/lod1241.map	기초2
maps/default/default.txt	기초3	100073	db/maps/default/maps/lod1242.map	기초3
maps/default/default.txt	기초4	100074	db/maps/default/maps/lod1247.map	기초4
maps/default/default.txt	노바고급의류점	100075	db/maps/default/maps/lod2652.map	노바고급의류점
maps/default/default.txt	노바마을	100076	db/maps/default/maps/lod3208.map	노바마을
maps/default/default.txt	노바무기점	100077	db/maps/default/maps/lod2649.map	노바무기점
maps/default/default.txt	노바미용실	100078	db/maps/default/maps/lod2651.map	노바미용실
maps/default/default.txt	노바방어구점	100079	db/maps/default/maps/lod2650.map	노바방어구점
maps/default/default.txt	노바성인용품점	100080	db/maps/default/maps/lod2652.map	노바성인용품점
maps/default/default.txt	노바의집	100081	db/maps/default/maps/lod994.map	노바의집
maps/default/default.txt	노바펫상점	100082	db/maps/default/maps/lod2652.map	노바펫상점
maps/default/default.txt	노비스1	100083	db/maps/default/maps/lod6700.map	노비스1
maps/default/default.txt	노비스던전1	100084	db/maps/default/maps/lod6703.map	노비스던전1
maps/default/default.txt	노비스사냥터1	100085	db/maps/default/maps/lod6701.map	노비스사냥터1
maps/default/default.txt	노비스상점1	100086	db/maps/default/maps/lod2652.map	노비스상점1
maps/default/default.txt	노엠마을	100087	db/maps/default/maps/lod10055.map	노엠마을
maps/default/default.txt	노엠여관	100088	db/maps/default/maps/lod10056.map	노엠여관
maps/default/default.txt	대장장이신전	100089	db/maps/default/maps/lod1201.map	대장장이신전
maps/default/default.txt	던전보스방	100090	db/maps/default/maps/lod3031.map	던전보스방
maps/default/default.txt	도가사범의집	100091	db/maps/default/maps/lod1242.map	도가사범의집
maps/default/default.txt	도적사범의집	100092	db/maps/default/maps/lod1242.map	도적사범의집
maps/default/default.txt	레드오피온의굴 10층	100093	db/maps/default/maps/lod4310.map	레드오피온의굴 10층
maps/default/default.txt	레드오피온의굴 11층	100094	db/maps/default/maps/lod4311.map	레드오피온의굴 11층
maps/default/default.txt	레드오피온의굴 12층	100095	db/maps/default/maps/lod4312.map	레드오피온의굴 12층
maps/default/default.txt	레드오피온의굴 13층	100096	db/maps/default/maps/lod4322.map	레드오피온의굴 13층
maps/default/default.txt	레드오피온의굴 14층	100097	db/maps/default/maps/lod4323.map	레드오피온의굴 14층
maps/default/default.txt	레드오피온의굴 15층	100098	db/maps/default/maps/lod4324.map	레드오피온의굴 15층
maps/default/default.txt	레드오피온의굴 16층	100099	db/maps/default/maps/lod4326.map	레드오피온의굴 16층
maps/default/default.txt	레드오피온의굴 17층	100100	db/maps/default/maps/lod4327.map	레드오피온의굴 17층
maps/default/default.txt	레드오피온의굴 18층	100101	db/maps/default/maps/lod4328.map	레드오피온의굴 18층
maps/default/default.txt	레드오피온의굴 19층	100102	db/maps/default/maps/lod4329.map	레드오피온의굴 19층
maps/default/default.txt	레드오피온의굴 1층	100103	db/maps/default/maps/lod4301.map	레드오피온의굴 1층
maps/default/default.txt	레드오피온의굴 20층	100104	db/maps/default/maps/lod4330.map	레드오피온의굴 20층
maps/default/default.txt	레드오피온의굴 21층	100105	db/maps/default/maps/lod4331.map	레드오피온의굴 21층
maps/default/default.txt	레드오피온의굴 22층	100106	db/maps/default/maps/lod4332.map	레드오피온의굴 22층
maps/default/default.txt	레드오피온의굴 2층	100107	db/maps/default/maps/lod4302.map	레드오피온의굴 2층
maps/default/default.txt	레드오피온의굴 3층	100108	db/maps/default/maps/lod4303.map	레드오피온의굴 3층
maps/default/default.txt	레드오피온의굴 4층	100109	db/maps/default/maps/lod4304.map	레드오피온의굴 4층
maps/default/default.txt	레드오피온의굴 5층	100110	db/maps/default/maps/lod4305.map	레드오피온의굴 5층
maps/default/default.txt	레드오피온의굴 6층	100111	db/maps/default/maps/lod4306.map	레드오피온의굴 6층
maps/default/default.txt	레드오피온의굴 7층	100112	db/maps/default/maps/lod4307.map	레드오피온의굴 7층
maps/default/default.txt	레드오피온의굴 8층	100113	db/maps/default/maps/lod4308.map	레드오피온의굴 8층
maps/default/default.txt	레드오피온의굴 9층	100114	db/maps/default/maps/lod4309.map	레드오피온의굴 9층
maps/default/default.txt	루그방	100115	db/maps/default/maps/lod4012.map	루그방
maps/default/default.txt	룸	100116	db/maps/default/maps/lod1200.map	룸
maps/default/default.txt	리파이너의던전11층	100117	db/maps/default/maps/lod2114.map	리파이너의던전11층
maps/default/default.txt	리파이너의던전12층	100118	db/maps/default/maps/lod2119.map	리파이너의던전12층
maps/default/default.txt	리파이너의던전13층	100119	db/maps/default/maps/lod2120.map	리파이너의던전13층
maps/default/default.txt	리파이너의던전14층	100120	db/maps/default/maps/lod2121.map	리파이너의던전14층
maps/default/default.txt	리파이너의던전15층	100121	db/maps/default/maps/lod2130.map	리파이너의던전15층
maps/default/default.txt	리파이너의던전16층	100122	db/maps/default/maps/lod2137.map	리파이너의던전16층
maps/default/default.txt	리파이너의던전1층	100123	db/maps/default/maps/lod2102.map	리파이너의던전1층
maps/default/default.txt	리파이너의던전2층	100124	db/maps/default/maps/lod2103.map	리파이너의던전2층
maps/default/default.txt	리파이너의던전3층	100125	db/maps/default/maps/lod2104.map	리파이너의던전3층
maps/default/default.txt	리파이너의던전4층	100126	db/maps/default/maps/lod2105.map	리파이너의던전4층
maps/default/default.txt	리파이너의던전5층	100127	db/maps/default/maps/lod2106.map	리파이너의던전5층
maps/default/default.txt	리파이너의던전6층	100128	db/maps/default/maps/lod2112.map	리파이너의던전6층
maps/default/default.txt	리파이너의던전7층	100129	db/maps/default/maps/lod2107.map	리파이너의던전7층
maps/default/default.txt	리파이너의던전대기실	100130	db/maps/default/maps/lod2101.map	리파이너의던전대기실
maps/default/default.txt	리파이너의작업실	100131	db/maps/default/maps/lod1201.map	리파이너의작업실
maps/default/default.txt	리파이너의함정1	100132	db/maps/default/maps/lod3001.map	리파이너의함정1
maps/default/default.txt	리파이너의함정2	100133	db/maps/default/maps/lod3002.map	리파이너의함정2
maps/default/default.txt	리파이너의함정3	100134	db/maps/default/maps/lod3003.map	리파이너의함정3
maps/default/default.txt	리파이너의함정4	100135	db/maps/default/maps/lod3005.map	리파이너의함정4
maps/default/default.txt	마족의성	100136	db/maps/default/maps/lod465.map	마족의성
maps/default/default.txt	메인홀	100137	db/maps/default/maps/lod119.map	메인홀
maps/default/default.txt	뮤레칸의방	100138	db/maps/default/maps/lod465.map	뮤레칸의방
maps/default/default.txt	미용실	100139	db/maps/default/maps/lod2651.map	미용실
maps/default/default.txt	미용실2	100140	db/maps/default/maps/lod2651.map	미용실2
maps/default/default.txt	미팅룸	100141	db/maps/default/maps/lod3255.map	미팅룸
maps/default/default.txt	법사사범의집	100142	db/maps/default/maps/lod1242.map	법사사범의집
maps/default/default.txt	복도	100143	db/maps/default/maps/lod126.map	복도
maps/default/default.txt	브론즈오피온의굴 10층	100144	db/maps/default/maps/lod4310.map	브론즈오피온의굴 10층
maps/default/default.txt	브론즈오피온의굴 11층	100145	db/maps/default/maps/lod4311.map	브론즈오피온의굴 11층
maps/default/default.txt	브론즈오피온의굴 12층	100146	db/maps/default/maps/lod4312.map	브론즈오피온의굴 12층
maps/default/default.txt	브론즈오피온의굴 13층	100147	db/maps/default/maps/lod4322.map	브론즈오피온의굴 13층
maps/default/default.txt	브론즈오피온의굴 14층	100148	db/maps/default/maps/lod4323.map	브론즈오피온의굴 14층
maps/default/default.txt	브론즈오피온의굴 15층	100149	db/maps/default/maps/lod4324.map	브론즈오피온의굴 15층
maps/default/default.txt	브론즈오피온의굴 16층	100150	db/maps/default/maps/lod4326.map	브론즈오피온의굴 16층
maps/default/default.txt	브론즈오피온의굴 17층	100151	db/maps/default/maps/lod4327.map	브론즈오피온의굴 17층
maps/default/default.txt	브론즈오피온의굴 18층	100152	db/maps/default/maps/lod4328.map	브론즈오피온의굴 18층
maps/default/default.txt	브론즈오피온의굴 19층	100153	db/maps/default/maps/lod4329.map	브론즈오피온의굴 19층
maps/default/default.txt	브론즈오피온의굴 1층	100154	db/maps/default/maps/lod4301.map	브론즈오피온의굴 1층
maps/default/default.txt	브론즈오피온의굴 20층	100155	db/maps/default/maps/lod4330.map	브론즈오피온의굴 20층
maps/default/default.txt	브론즈오피온의굴 21층	100156	db/maps/default/maps/lod4331.map	브론즈오피온의굴 21층
maps/default/default.txt	브론즈오피온의굴 22층	100157	db/maps/default/maps/lod4332.map	브론즈오피온의굴 22층
maps/default/default.txt	브론즈오피온의굴 2층	100158	db/maps/default/maps/lod4302.map	브론즈오피온의굴 2층
maps/default/default.txt	브론즈오피온의굴 3층	100159	db/maps/default/maps/lod4303.map	브론즈오피온의굴 3층
maps/default/default.txt	브론즈오피온의굴 4층	100160	db/maps/default/maps/lod4304.map	브론즈오피온의굴 4층
maps/default/default.txt	브론즈오피온의굴 5층	100161	db/maps/default/maps/lod4305.map	브론즈오피온의굴 5층
maps/default/default.txt	브론즈오피온의굴 6층	100162	db/maps/default/maps/lod4306.map	브론즈오피온의굴 6층
maps/default/default.txt	브론즈오피온의굴 7층	100163	db/maps/default/maps/lod4307.map	브론즈오피온의굴 7층
maps/default/default.txt	브론즈오피온의굴 8층	100164	db/maps/default/maps/lod4308.map	브론즈오피온의굴 8층
maps/default/default.txt	브론즈오피온의굴 9층	100165	db/maps/default/maps/lod4309.map	브론즈오피온의굴 9층
maps/default/default.txt	블랙오피온의굴29층	100166	db/maps/default/maps/lod3690.map	블랙오피온의굴29층
maps/default/default.txt	블랙오피온의굴30층	100167	db/maps/default/maps/lod3691.map	블랙오피온의굴30층
maps/default/default.txt	블루오피온의굴 10층	100168	db/maps/default/maps/lod4310.map	블루오피온의굴 10층
maps/default/default.txt	블루오피온의굴 11층	100169	db/maps/default/maps/lod4311.map	블루오피온의굴 11층
maps/default/default.txt	블루오피온의굴 12층	100170	db/maps/default/maps/lod4312.map	블루오피온의굴 12층
maps/default/default.txt	블루오피온의굴 13층	100171	db/maps/default/maps/lod4322.map	블루오피온의굴 13층
maps/default/default.txt	블루오피온의굴 14층	100172	db/maps/default/maps/lod4323.map	블루오피온의굴 14층
maps/default/default.txt	블루오피온의굴 15층	100173	db/maps/default/maps/lod4324.map	블루오피온의굴 15층
maps/default/default.txt	블루오피온의굴 16층	100174	db/maps/default/maps/lod4326.map	블루오피온의굴 16층
maps/default/default.txt	블루오피온의굴 17층	100175	db/maps/default/maps/lod4327.map	블루오피온의굴 17층
maps/default/default.txt	블루오피온의굴 18층	100176	db/maps/default/maps/lod4328.map	블루오피온의굴 18층
maps/default/default.txt	블루오피온의굴 19층	100177	db/maps/default/maps/lod4329.map	블루오피온의굴 19층
maps/default/default.txt	블루오피온의굴 1층	100178	db/maps/default/maps/lod4301.map	블루오피온의굴 1층
maps/default/default.txt	블루오피온의굴 20층	100179	db/maps/default/maps/lod4330.map	블루오피온의굴 20층
maps/default/default.txt	블루오피온의굴 21층	100180	db/maps/default/maps/lod4331.map	블루오피온의굴 21층
maps/default/default.txt	블루오피온의굴 22층	100181	db/maps/default/maps/lod4332.map	블루오피온의굴 22층
maps/default/default.txt	블루오피온의굴 2층	100182	db/maps/default/maps/lod4302.map	블루오피온의굴 2층
maps/default/default.txt	블루오피온의굴 3층	100183	db/maps/default/maps/lod4303.map	블루오피온의굴 3층
maps/default/default.txt	블루오피온의굴 4층	100184	db/maps/default/maps/lod4304.map	블루오피온의굴 4층
maps/default/default.txt	블루오피온의굴 5층	100185	db/maps/default/maps/lod4305.map	블루오피온의굴 5층
maps/default/default.txt	블루오피온의굴 6층	100186	db/maps/default/maps/lod4306.map	블루오피온의굴 6층
maps/default/default.txt	블루오피온의굴 7층	100187	db/maps/default/maps/lod4307.map	블루오피온의굴 7층
maps/default/default.txt	블루오피온의굴 8층	100188	db/maps/default/maps/lod4308.map	블루오피온의굴 8층
maps/default/default.txt	블루오피온의굴 9층	100189	db/maps/default/maps/lod4309.map	블루오피온의굴 9층
maps/default/default.txt	비격수사범의집	100190	db/maps/default/maps/lod1243.map	비격수사범의집
maps/default/default.txt	사냥터워프	100191	db/maps/default/maps/lod3251.map	사냥터워프
maps/default/default.txt	세오의신전	100192	db/maps/default/maps/lod1201.map	세오의신전
maps/default/default.txt	세토아의신전	100193	db/maps/default/maps/lod1201.map	세토아의신전
maps/default/default.txt	숲오솔길	100194	db/maps/default/maps/lod4612.map	숲오솔길
maps/default/default.txt	숲오솔길대기실	100195	db/maps/default/maps/lod4613.map	숲오솔길대기실
maps/default/default.txt	쉼터	100196	db/maps/default/maps/lod3815.map	쉼터
maps/default/default.txt	승급던전 1층	100197	db/maps/default/maps/lod3032.map	승급던전 1층
maps/default/default.txt	승급던전 2층	100198	db/maps/default/maps/lod3047.map	승급던전 2층
maps/default/default.txt	승급던전 3층	100199	db/maps/default/maps/lod3048.map	승급던전 3층
maps/default/default.txt	승급던전 4층	100200	db/maps/default/maps/lod3049.map	승급던전 4층
maps/default/default.txt	승급던전 5다리	100201	db/maps/default/maps/lod3050.map	승급던전 5다리
maps/default/default.txt	승급던전 5층	100202	db/maps/default/maps/lod3051.map	승급던전 5층
maps/default/default.txt	승급던전 6층	100203	db/maps/default/maps/lod3053.map	승급던전 6층
maps/default/default.txt	승급던전 7층	100204	db/maps/default/maps/lod3054.map	승급던전 7층
maps/default/default.txt	승급던전 8층	100205	db/maps/default/maps/lod3055.map	승급던전 8층
maps/default/default.txt	승급던전대기실	100206	db/maps/default/maps/lod3031.map	승급던전대기실
maps/default/default.txt	승급사냥터대기실	100207	db/maps/default/maps/lod3251.map	승급사냥터대기실
maps/default/default.txt	승급신전2	100208	db/maps/default/maps/lod1201.map	승급신전2
maps/default/default.txt	승급의공간	100209	db/maps/default/maps/lod20008.map	승급의공간
maps/default/default.txt	승급의공간(도적)	100210	db/maps/default/maps/lod20008.map	승급의공간(도적)
maps/default/default.txt	승급의공간(마법사)	100211	db/maps/default/maps/lod20008.map	승급의공간(마법사)
maps/default/default.txt	승급의공간(무도가)	100212	db/maps/default/maps/lod20008.map	승급의공간(무도가)
maps/default/default.txt	승급의공간(성직자)	100213	db/maps/default/maps/lod20008.map	승급의공간(성직자)
maps/default/default.txt	승급의공간(전사)	100214	db/maps/default/maps/lod20008.map	승급의공간(전사)
maps/default/default.txt	시작의방	100215	db/maps/default/maps/lod1200.map	시작의방
maps/default/default.txt	식당	100216	db/maps/default/maps/lod120.map	식당
maps/default/default.txt	아이스월드	100217	db/maps/default/maps/lod2035.map	아이스월드
maps/default/default.txt	악마성	100218	db/maps/default/maps/lod598.map	악마성
maps/default/default.txt	알현실	100219	db/maps/default/maps/lod115.map	알현실
maps/default/default.txt	연습장	100220	db/maps/default/maps/lod1956.map	연습장-100220
maps/default/default.txt	왕실상점	100221	db/maps/default/maps/lod111.map	왕실상점
maps/default/default.txt	용병대기실	100222	db/maps/default/maps/lod2651.map	용병대기실
maps/default/default.txt	운영자의공간	100223	db/maps/default/maps/lod20008.map	운영자의공간
maps/default/default.txt	이아네집	100224	db/maps/default/maps/lod3251.map	이아네집
maps/default/default.txt	이아의숲	100225	db/maps/default/maps/lod6614.map	이아의숲
maps/default/default.txt	이아의신전	100226	db/maps/default/maps/lod20006.map	이아의신전
maps/default/default.txt	전직선택의장	100227	db/maps/default/maps/lod20007.map	전직선택의장
maps/default/default.txt	전직신전2	100228	db/maps/default/maps/lod1201.map	전직신전2
maps/default/default.txt	제조의신전	100229	db/maps/default/maps/lod1201.map	제조의신전
maps/default/default.txt	죽대	100230	db/maps/default/maps/lod2050.map	죽대
maps/default/default.txt	죽마	100231	db/maps/default/maps/lod2046.map	죽마
maps/default/default.txt	죽마2	100232	db/maps/default/maps/lod2047.map	죽마2
maps/default/default.txt	죽마3	100233	db/maps/default/maps/lod2048.map	죽마3
maps/default/default.txt	죽마4	100234	db/maps/default/maps/lod2049.map	죽마4
maps/default/default.txt	지하묘지10층	100235	db/maps/default/maps/lod10.map	지하묘지10층
maps/default/default.txt	지하묘지12층	100236	db/maps/default/maps/lod12.map	지하묘지12층
maps/default/default.txt	지하묘지14층	100237	db/maps/default/maps/lod14.map	지하묘지14층
maps/default/default.txt	지하묘지16층	100238	db/maps/default/maps/lod16.map	지하묘지16층
maps/default/default.txt	지하묘지18층	100239	db/maps/default/maps/lod18.map	지하묘지18층
maps/default/default.txt	지하묘지1층	100240	db/maps/default/maps/lod1.map	지하묘지1층
maps/default/default.txt	지하묘지20층	100241	db/maps/default/maps/lod20.map	지하묘지20층
maps/default/default.txt	지하묘지25층	100242	db/maps/default/maps/lod25.map	지하묘지25층
maps/default/default.txt	지하묘지2층	100243	db/maps/default/maps/lod2.map	지하묘지2층
maps/default/default.txt	지하묘지30층	100244	db/maps/default/maps/lod30.map	지하묘지30층
maps/default/default.txt	지하묘지3층	100245	db/maps/default/maps/lod3.map	지하묘지3층
maps/default/default.txt	지하묘지6층	100246	db/maps/default/maps/lod6.map	지하묘지6층
maps/default/default.txt	지하묘지8층	100247	db/maps/default/maps/lod8.map	지하묘지8층
maps/default/default.txt	지하묘지대기실	100248	db/maps/default/maps/lod2500.map	지하묘지대기실
maps/default/default.txt	직업선택의장	100249	db/maps/default/maps/lod20006.map	직업선택의장
maps/default/default.txt	직자사범의집	100250	db/maps/default/maps/lod1242.map	직자사범의집
maps/default/default.txt	천족의성	100251	db/maps/default/maps/lod108.map	천족의성
maps/default/default.txt	체마신전	100252	db/maps/default/maps/lod1201.map	체마신전
maps/default/default.txt	축구장	100253	db/maps/default/maps/lod4110.map	축구장
maps/default/default.txt	축구장사냥터1	100254	db/maps/default/maps/lod4112.map	축구장사냥터1
maps/default/default.txt	축구장사냥터2	100255	db/maps/default/maps/lod4113.map	축구장사냥터2
maps/default/default.txt	축구장사냥터3	100256	db/maps/default/maps/lod4114.map	축구장사냥터3
maps/default/default.txt	축구장사냥터4	100257	db/maps/default/maps/lod4115.map	축구장사냥터4
maps/default/default.txt	축구장사냥터5	100258	db/maps/default/maps/lod4116.map	축구장사냥터5
maps/default/default.txt	축구장야배	100259	db/maps/default/maps/lod4110.map	축구장야배
maps/default/default.txt	콜로세움1	100260	db/maps/default/maps/lod1001.map	콜로세움1
maps/default/default.txt	퀘스트방	100261	db/maps/default/maps/lod15056.map	퀘스트방
maps/default/default.txt	포인트신전	100262	db/maps/default/maps/lod1201.map	포인트신전
maps/default/default.txt	포테의숲1존	100263	db/maps/default/maps/lod6613.map	포테의숲1존
maps/default/default.txt	포테의숲2존	100264	db/maps/default/maps/lod6614.map	포테의숲2존
maps/default/default.txt	포테의숲3존	100265	db/maps/default/maps/lod6617.map	포테의숲3존
maps/default/default.txt	포테의숲4존	100266	db/maps/default/maps/lod6618.map	포테의숲4존
maps/default/default.txt	포테의숲5존	100267	db/maps/default/maps/lod6619.map	포테의숲5존
maps/default/default.txt	포테의숲6존	100268	db/maps/default/maps/lod6620.map	포테의숲6존
maps/default/default.txt	포테의숲보스존	100269	db/maps/default/maps/lod4615.map	포테의숲보스존
maps/default/default.txt	하데스	100270	db/maps/default/maps/lod7012.map	하데스
maps/default/default.txt	하데스네집	100271	db/maps/default/maps/lod3251.map	하데스네집
maps/default/default.txt	합성의신전	100272	db/maps/default/maps/lod1201.map	합성의신전
maps/default/default.txt	해안가 1	100273	db/maps/default/maps/lod3710.map	해안가 1
maps/default/default.txt	해안가 2	100274	db/maps/default/maps/lod3712.map	해안가 2
maps/default/default.txt	해안가 3	100275	db/maps/default/maps/lod3713.map	해안가 3
maps/default/default.txt	해안가 4	100276	db/maps/default/maps/lod3714.map	해안가 4
maps/default/default.txt	해안가 5	100277	db/maps/default/maps/lod3716.map	해안가 5
maps/default/default.txt	해안가 6	100278	db/maps/default/maps/lod3717.map	해안가 6
maps/default/default.txt	해안가 7	100279	db/maps/default/maps/lod3719.map	해안가 7
maps/default/default.txt	해안가 8	100280	db/maps/default/maps/lod3720.map	해안가 8
maps/default/default.txt	혼돈의탑보상의방	100281	db/maps/default/maps/lod20008.map	혼돈의탑보상의방
maps/default/default.txt	홀리루딘성	100282	db/maps/default/maps/lod667.map	홀리루딘성
