4	3	2	2400
4	4	2	5400
4	5	2	9600
4	6	2	15450
4	7	2	22248
4	8	2	30282
4	9	2	39552
4	10	2	50058
4	11	2	61800
4	12	2	74778
4	13	2	88992
4	14	2	104442
4	15	2	121128
4	16	2	139050
4	17	2	158208
4	18	2	178602
4	19	2	200232
4	20	2	223098
4	21	2	247200
4	22	2	272538
4	23	2	299112
4	24	2	326922
4	25	2	355968
4	26	2	386250
4	27	2	417768
4	28	2	450522
4	29	2	484512
4	30	2	519738
4	31	2	556200
4	32	2	593898
4	33	2	632832
4	34	2	673002
4	35	2	714408
4	36	2	757050
4	37	2	800928
4	38	2	846042
4	39	2	892392
4	40	2	939978
4	41	2	988800
4	42	2	1038858
4	43	2	1090152
4	44	2	1142682
4	45	2	1196448
4	46	2	1251450
4	47	2	1307688
4	48	2	1365162
4	49	2	1423872
4	50	2	1484872
4	51	2	1547682
4	52	2	1612112
4	53	2	1678232
4	54	2	1746220
4	55	2	1814208
4	56	2	1883931
4	57	2	1955573
4	58	2	2029306
4	59	2	2105199
4	60	2	2183331
4	61	2	2263802
4	62	2	2346683
4	63	2	2432048
4	64	2	2520020
4	65	2	2610641
4	66	2	2704073
4	67	2	2800417
4	68	2	2899774
4	69	2	3030646
4	70	2	3164727
4	71	2	3302150
4	72	2	3442996
4	73	2	3587478
4	74	2	3735583
4	75	2	3887556
4	76	2	4043377
4	77	2	4202736
4	78	2	4366198
4	79	2	4533823
4	80	2	4705775
4	81	2	4882130
4	82	2	5062983
4	83	2	5248444
4	84	2	5438595
4	85	2	5633552
4	86	2	5833406
4	87	2	6038257
4	88	2	6248219
4	89	2	6463368
4	90	2	6683821
4	91	2	6909673
4	92	2	7141024
4	93	2	7377982
4	94	2	7620645
4	95	2	7869109
4	96	2	8123470
4	97	2	8383835
4	98	2	8582713
4	99	2	8990567

5	0	0	0
5	1	0	0
5	2	2	600
5	3	2	2400
5	4	2	5400
5	5	2	9600
5	6	2	15450
5	7	2	22248
5	8	2	30282
5	9	2	39552
5	10	2	50058
5	11	2	61800
5	12	2	74778
5	13	2	88992
5	14	2	104442
5	15	2	121128
5	16	2	139050
5	17	2	158208
5	18	2	178602
5	19	2	200232
5	20	2	223098
5	21	2	247200
5	22	2	272538
5	23	2	299112
5	24	2	326922
5	25	2	355968
5	26	2	386250
5	27	2	417768
5	28	2	450522
5	29	2	484512
5	30	2	519738
5	31	2	556200
5	32	2	593898
5	33	2	632832
5	34	2	673002
5	35	2	714408
5	36	2	757050
5	37	2	800928
5	38	2	846042
5	39	2	892392
5	40	2	939978
5	41	2	988800
5	42	2	1038858
5	43	2	1090152
5	44	2	1142682
5	45	2	1196448
5	46	2	1251450
5	47	2	1307688
5	48	2	1365162
5	49	2	1423872
5	50	2	1484872
5	51	2	1547682
5	52	2	1612112
5	53	2	1678232
5	54	2	1746220
5	55	2	1814208
5	56	2	1883931
5	57	2	1955573
5	58	2	2029306
5	59	2	2105199
5	60	2	2183331
5	61	2	2263802
5	62	2	2346683
5	63	2	2432048
5	64	2	2520020
5	65	2	2610641
5	66	2	2704073
5	67	2	2800417
5	68	2	2899774
5	69	2	3030646
5	70	2	3164727
5	71	2	3302150
5	72	2	3442996
5	73	2	3587478
5	74	2	3735583
5	75	2	3887556
5	76	2	4043377
5	77	2	4202736
5	78	2	4366198
5	79	2	4533823
5	80	2	4705775
5	81	2	4882130
5	82	2	5062983
5	83	2	5248444
5	84	2	5438595
5	85	2	5633552
5	86	2	5833406
5	87	2	6038257
5	88	2	6248219
5	89	2	6463368
5	90	2	6683821
5	91	2	6909673
5	92	2	7141024
5	93	2	7377982
5	94	2	7620645
5	95	2	7869109
5	96	2	8123470
5	97	2	8383835
5	98	2	8582713
5	99	2	8990567
