3	92	2	236705740
3	93	2	244551868
3	94	2	252569492
3	95	2	260760464
3	96	2	269126638
3	97	2	277669870
3	98	2	286392014
3	99	2	295294922

4	0	0	0
4	1	0	0
4	2	2	463
4	3	2	2317
4	4	2	6488
4	5	2	13904
4	6	2	25492
4	7	2	42178
4	8	2	64889
4	9	2	94553
4	10	2	132097
4	11	2	178447
4	12	2	234530
4	13	2	301274
4	14	2	379606
4	15	2	470452
4	16	2	574739
4	17	2	693395
4	18	2	827347
4	19	2	977521
4	20	2	1144842
4	21	2	1330244
4	22	2	1534648
4	23	2	1759982
4	24	2	2004173
4	25	2	2271149
4	26	2	2560836
4	27	2	2874163
4	28	2	3212054
4	29	2	3575438
4	30	2	3965242
4	31	2	4382392
4	32	2	4827815
4	33	2	5032439
4	34	2	5807191
4	35	2	6342997
4	36	2	6910784
4	37	2	7511480
4	38	2	8146012
4	39	2	8815306
4	40	2	9520289
4	41	2	10261889
4	42	2	11041033
4	43	2	11858647
4	44	2	12715658
4	45	2	27225988
4	46	2	29103164
4	47	2	31064696
4	48	2	33112438
4	49	2	35248246
4	50	2	37473974
4	51	2	39791474
4	52	2	42202600
4	53	2	44709208
4	54	2	47313152
4	55	2	50016284
4	56	2	52820458
4	57	2	55727530
4	58	2	58739354
4	59	2	61857782
4	60	2	65084668
4	61	2	68421868
4	62	2	71871236
4	63	2	75434624
4	64	2	79113886
4	65	2	82910878
4	66	2	86827454
4	67	2	90865466
4	68	2	95026768
4	69	2	99313216
4	70	2	103726664
4	71	2	108268964
4	72	2	112941970
4	73	2	117747538
4	74	2	122687522
4	75	2	127763774
4	76	2	132978148
4	77	2	138332500
4	78	2	143828684
4	79	2	149468552
4	80	2	155253958
4	81	2	161186758
4	82	2	167268806
4	83	2	173501954
4	84	2	179888056
4	85	2	186428968
4	86	2	193126544
4	87	2	199982636
4	88	2	206999098
4	89	2	214177786
4	90	2	221520554
4	91	2	229029254
4	92	2	236705740
4	93	2	244551868
4	94	2	252569492
4	95	2	260760464
4	96	2	269126638
4	97	2	277669870
4	98	2	286392014
4	99	2	295294922

5	0	0	0
5	1	0	0
5	2	2	463
5	3	2	2317
5	4	2	6488
5	5	2	13904
5	6	2	25492
5	7	2	42178
5	8	2	64889
5	9	2	94553
5	10	2	132097
5	11	2	178447
5	12	2	234530
5	13	2	301274
5	14	2	379606
5	15	2	470452
5	16	2	574739
5	17	2	693395
5	18	2	827347
5	19	2	977521
5	20	2	1144842
5	21	2	1330244
5	22	2	1534648
5	23	2	1759982
5	24	2	2004173
5	25	2	2271149
5	26	2	2560836
5	27	2	2874163
5	28	2	3212054
5	29	2	3575438
5	30	2	3965242
5	31	2	4382392
5	32	2	4827815
5	33	2	5032439
5	34	2	5807191
5	35	2	6342997
5	36	2	6910784
5	37	2	7511480
5	38	2	8146012
5	39	2	8815306
5	40	2	9520289
5	41	2	10261889
5	42	2	11041033
5	43	2	11858647
5	44	2	12715658
5	45	2	27225988
5	46	2	29103164
5	47	2	31064696
5	48	2	33112438
5	49	2	35248246
5	50	2	37473974
5	51	2	39791474
5	52	2	42202600
5	53	2	44709208
5	54	2	47313152
5	55	2	50016284
5	56	2	52820458
5	57	2	55727530
5	58	2	58739354
5	59	2	61857782
5	60	2	65084668
5	61	2	68421868
5	62	2	71871236
5	63	2	75434624
5	64	2	79113886
5	65	2	82910878
5	66	2	86827454
5	67	2	90865466
5	68	2	95026768
5	69	2	99313216
5	70	2	103726664
5	71	2	108268964
5	72	2	112941970
5	73	2	117747538
5	74	2	122687522
5	75	2	127763774
5	76	2	132978148
5	77	2	138332500
5	78	2	143828684
5	79	2	149468552
5	80	2	155253958
5	81	2	161186758
5	82	2	167268806
5	83	2	173501954
5	84	2	179888056
5	85	2	186428968
5	86	2	193126544
5	87	2	199982636
5	88	2	206999098
5	89	2	214177786
5	90	2	221520554
5	91	2	229029254
5	92	2	236705740
5	93	2	244551868
5	94	2	252569492
5	95	2	260760464
5	96	2	269126638
5	97	2	277669870
5	98	2	286392014
5	99	2	295294922
