풍선12	물빛풍선	1	500	1	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1m3	1m5	2
미이라마스크	미이라마스크	1	100000	1	0	0	0	1500	-1	1	1	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
세오100년축하악세	세오100년축하악세	0	1000000	1	0	0	0	3000	-1	3	3	300	300	0	0	0	0	0	0	0	1	0	0	0	0	2
배틀부츠	배틀부츠	5	10000	1	0	0	0	200000	0	0	0	1000	0	1	10	0	0	0	0	1	99	0	1	0	0	2
수오미연무복	수오미연무복	4	850	1	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	1
전통갓(+2)	전통갓(+2)	0	1000000000	0	0	1	0	3000000	-8	2	2	500	500	0	0	0	0	0	0	0	1	0	0	0	0	0
루어스튜닉수	루어스튜닉수	4	1900	1	0	0	0	3000	-12	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
뤼케시온코르스수	뤼케시온코르스수	9	35800	1	0	0	0	9000	-31	0	0	0	0	0	0	0	0	0	2	0	41	0	0	0	0	1
쥼글러브(Sp3)	쥼글러브(Sp3)	4	350000	1	0	0	0	5000	-4	0	0	100	100	0	0	0	0	0	0	1	99	10	0	0	0	2
데이브칼11	낫	1	200000	1	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	13m13	13m14	2
행복한금장갑	행복한금장갑	2	2000	1	0	0	0	3000	-5	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	2
루어스후드로브풍	루어스후드로브풍	4	3000	1	0	0	0	3000	-11	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
울트라마린부츠(30일)	울트라마린부츠(30일)	0	10	1	1	1	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	2
블루샤크슈즈	블루샤크슈즈	0	10	1	1	1	0	3000000	0	1	1	300	100	0	0	0	0	0	0	0	1	0	0	0	0	2
뤼케시온로럼화	뤼케시온로럼화	6	73750	1	0	0	0	9000	-28	0	0	0	0	0	0	0	0	0	3	0	41	0	0	0	0	0
루어스네크로브수	루어스네크로브수	14	61600	1	0	0	0	15000	-44	0	0	0	0	0	0	0	0	0	4	0	99	0	0	0	0	0
오리발	오리발	2	10000	1	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
루어스맨틀화	루어스맨틀화	7	79000	1	0	0	0	9000	-30	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	0
New&Best길드소드	New&Best길드소드	7	1500	1	1	0	0	70000	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	180m210	190m190	2
아이스블루머플러	아이스블루머플러	0	10	1	1	1	0	10000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
그림록퀸홀	그림록퀸홀	1	100000	1	0	0	0	12000	-3	5	0	1000	0	0	0	0	0	0	2	0	99	0	0	0	0	2
칸의플라늄방패	칸의플라늄방패	8	78750	1	0	0	0	15000	-18	0	0	0	0	0	0	0	0	0	0	0	86	0	3	0	0	2
홀리루딘티로라인	홀리루딘티로라인	0	1000000000	1	0	0	0	3000000	-8	2	2	600	600	0	0	0	0	0	0	0	1	0	0	0	0	0
체력의가죽장갑	체력의가죽장갑	2	10000	1	0	0	0	3000	-1	0	0	100	0	0	0	0	0	0	0	0	11	0	0	0	0	2
산타니에펫(+3)	산타니에펫(+3)	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	9	1	0	0	2
수오미다크로럼	수오미다크로럼	10	28750	1	0	0	0	15000	-40	0	0	0	0	0	0	0	0	0	3	0	99	0	0	0	0	0
루어스태산도복수	루어스태산도복수	14	65700	1	0	0	0	15000	-49	0	0	0	0	0	0	0	0	0	5	0	99	0	0	0	0	0
전파펭귄모자	전파펭귄모자	1	10000000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	2
마인헤어레이스	마인헤어레이스	1	15000000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1
인섹트아이	인섹트아이	0	10000	1	0	0	0	30000	-2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
스트리트헤어여FX	스트리트헤어여FX	0	10	1	1	1	0	3000000	-7	2	2	500	500	0	0	0	0	0	0	0	1	0	0	0	0	1
흑요석프리스트귀걸이	흑요석프리스트귀걸이	0	8000	0	0	0	1	8000	-1	0	0	0	50	0	0	0	0	0	4	0	99	10	0	0	0	2
가발 M36	가발 M36	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0
갓	갓	0	810000	1	0	0	0	1500	-3	3	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
밀레스체인메일풍	밀레스체인메일풍	16	139800	1	0	0	0	15000	-39	0	0	0	0	0	0	0	0	0	1	0	56	0	0	0	0	0
[흑룡]이모션(열받음)	[흑룡]이모션(열받음)	1	50000	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
오렌연무복화	오렌연무복화	4	4250	1	0	0	0	3000	-14	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	1
뉴비장갑	뉴비장갑	0	10	1	0	0	0	3000	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
발렌타인슈즈	발렌타인슈즈	0	10	1	1	1	0	15000000	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0
가발 W16(30일)	가발 W16(30일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
비취벨트	비취벨트	1	10000	1	0	0	0	1000	-3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
쥼글러브(ac+1)	쥼글러브(ac+1)	4	350000	1	0	0	0	5000	-5	0	0	0	0	0	0	0	0	0	0	1	99	10	0	0	0	2
옷2	옷2	1	10	1	1	1	0	30000	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
밀레스페플로스풍	밀레스페플로스풍	13	105600	1	0	0	0	12000	-43	0	0	0	0	0	0	0	0	0	2	0	71	0	0	0	0	1
뤼케시온후드로브토	뤼케시온후드로브토	4	2250	1	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
로오의사파이어반지	로오의사파이어반지	1	250000	1	0	0	0	4000	0	0	0	300	0	0	0	1	0	0	0	0	11	0	0	0	0	2
칸의매직부츠	칸의매직부츠	2	1000000	1	0	0	0	40000	0	0	0	0	0	0	6	0	0	0	0	0	99	0	1	0	0	2
세보이는마도코어상관	세보이는마도코어상관	0	10	0	0	0	0	30000	-7	0	0	900	500	1	1	1	0	0	5	1	99	0	0	0	0	2
니에펫	니에펫	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
수오미네크로브	수오미네크로브	14	30800	1	0	0	0	15000	-43	0	0	0	0	0	0	0	0	0	4	0	99	0	0	0	0	0
칸의은팔찌	칸의은팔찌	4	350000	1	0	0	0	7000	-3	0	0	0	0	0	2	0	0	0	5	0	71	0	1	0	0	2
부채선녀(7일)	부채선녀(7일)	1	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
다크터콰이즈부츠(30일)	다크터콰이즈부츠(30일)	0	10	1	1	1	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	2
핸드액스	핸드액스	5	5100	1	0	0	0	8000	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	16m26	2m3	2
홍봉선	홍봉선	0	10	1	1	1	0	3000000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1m2	1m2	2
풍월도복	풍월도복	8	16850	1	0	0	0	9000	-29	0	0	0	0	0	0	0	0	0	5	0	41	0	0	0	0	1
명화아얌9	명화아얌	0	10	1	1	1	0	3000000	-3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
축복의홍옥반지	축복의홍옥반지	1	25000	1	0	0	0	3000	0	5	0	100	50	0	0	0	0	0	0	0	11	0	0	0	0	2
분홍색스타킹	분홍색스타킹	2	1000	1	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
밀레스노미쉬레더토	밀레스노미쉬레더토	6	28200	1	0	0	0	6000	-22	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0
솔트캣펫(+3)	솔트캣펫(+3)	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	9	1	0	0	2
수오미노미쉬레더수	수오미노미쉬레더수	6	18800	1	0	0	0	6000	-21	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0
수오미태산도복	수오미태산도복	14	32850	1	0	0	0	15000	-48	0	0	0	0	0	0	0	0	0	5	0	99	0	0	0	0	0
플라늄방패	플라늄방패	8	15750	1	0	0	0	15000	-18	0	0	0	0	0	0	0	0	0	0	0	86	0	2	0	0	2
투핸드그레이트소드	투핸드그레이트소드	30	61500	1	0	0	0	90000	0	0	0	0	0	0	0	0	0	0	1	0	86	0	0	134m194	15m21	2
뤼케시온체인메일토	뤼케시온체인메일토	16	104850	1	0	0	0	15000	-38	0	0	0	0	0	0	0	0	0	1	0	56	0	0	0	0	0
밀레스코르스	밀레스코르스	9	17900	1	0	0	0	9000	-30	0	0	0	0	0	0	0	0	0	2	0	41	0	0	0	0	1
카논(+2)	카논(+2)	9	600000	1	0	0	0	10000	-65	0	0	1100	500	-2	-1	0	0	0	2	1	99	0	3	0	0	1
세줄금반지	세줄금반지	1	500000	1	0	0	0	5000	-1	0	0	300	150	0	0	0	0	0	0	0	11	0	1	0	0	2
아비스1	아비스	12	30000000	0	0	0	0	515000	-70	0	0	1300	-100	-1	3	-1	2	-4	2	1	99	0	3	0	0	0
오렌로럼풍	오렌로럼풍	6	59000	1	0	0	0	9000	-27	0	0	0	0	0	0	0	0	0	3	0	41	0	0	0	0	0
자주색방울털모자	자주색방울털모자	1	500000	1	0	0	0	500	0	0	0	100	100	0	0	0	0	0	0	0	11	0	0	0	0	2
대지의크리스탈목걸이	대지의크리스탈목걸이	1	20000	1	0	0	0	3000	-1	5	-2	0	0	0	0	0	0	0	0	0	11	10	0	0	0	2
가발 W32	가발 W32	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
남자스키복	남자스키복	4	2000000	1	0	0	0	1000	-2	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0
이아의은총	이아의은총	5	1300000	0	0	0	0	1300000	0	0	0	-500	1000	2	0	-1	-1	0	4	1	99	0	2	4m20	3m6	2
세보이는마도코어선풍도복	세보이는마도코어선풍도복	0	10	0	0	0	0	3000000	-71	0	0	1600	900	1	1	1	1	1	5	1	99	0	0	0	0	2
연주황색목도리(여)	연주황색목도리(여)	1	1500000	1	0	0	0	30000	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
빨무반지	빨무반지	0	3000	1	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
